fish_name,species_group,scientific_name_group,city,2020,habitat,method,food_prep,sciname,taxonomic_level,species,genus,family,order,class,phylum,kingdom,VitaminA,Thiamin,Riboflavin,Niacin,VitaminB6,Folate,VitaminB12,VitaminC,VitaminD,VitaminE,Calcium,Chromium,Copper,Iodine,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Sodium,Zinc,Protein,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophan,Valine,ALA,DHAEPA
"Cumi-cumi, sotong, gurita",Cephalopods,Cephalopoda,Pulau Taliabu,0.045,Marine,Capture,Raw,cephalopoda,subclass,,,,,cephalopoda,mollusca,animalia,12.952380952381,0.0576,0.108484848484848,7.85555555555556,0.1125,11.9642857142857,3.39181818181818,2.27333333333333,0.193846153846154,1.74142857142857,26.6337295454545,1.33333333333333,0.56566375,28.8885714285714,1.74330880952381,59.910225,2.109,236.072895238095,307.705263888889,44.1446428571429,280.582671428571,2.34530448275862,16.8189019607843,1250.75,1153.136875,456.717,849.230863636364,780.184375,275.85,771.031583333333,0.00173333333333333,0.504392857142857
"Cumi-cumi, sotong, gurita",Cephalopods,Cephalopoda,Kota Ternate,0.009,Marine,Capture,Raw,cephalopoda,subclass,,,,,cephalopoda,mollusca,animalia,12.952380952381,0.0576,0.108484848484848,7.85555555555556,0.1125,11.9642857142857,3.39181818181818,2.27333333333333,0.193846153846154,1.74142857142857,26.6337295454545,1.33333333333333,0.56566375,28.8885714285714,1.74330880952381,59.910225,2.109,236.072895238095,307.705263888889,44.1446428571429,280.582671428571,2.34530448275862,16.8189019607843,1250.75,1153.136875,456.717,849.230863636364,780.184375,275.85,771.031583333333,0.00173333333333333,0.504392857142857
"Cumi-cumi, sotong, gurita",Cephalopods,Cephalopoda,Kota Tidore Kepulauan,0.007,Marine,Capture,Raw,cephalopoda,subclass,,,,,cephalopoda,mollusca,animalia,12.952380952381,0.0576,0.108484848484848,7.85555555555556,0.1125,11.9642857142857,3.39181818181818,2.27333333333333,0.193846153846154,1.74142857142857,26.6337295454545,1.33333333333333,0.56566375,28.8885714285714,1.74330880952381,59.910225,2.109,236.072895238095,307.705263888889,44.1446428571429,280.582671428571,2.34530448275862,16.8189019607843,1250.75,1153.136875,456.717,849.230863636364,780.184375,275.85,771.031583333333,0.00173333333333333,0.504392857142857
"Ketam, kepiting, rajungan",Crab,Portunus/Scylla,Halmahera Barat,0,Inland; marine,Aquaculture; capture,Raw,portunidae,family,,,portunidae,decapoda,malacostraca,arthropoda,animalia,45.1796875,0.0497222222222222,0.116410256410256,8.06666666666667,0.157,33.1666666666667,8.2,1.25128205128205,0,2.29909090909091,122.831286549708,18.62,0.492257142857143,0,0.982314814814815,41.0957407407407,45.6866666666667,225.595263157895,291.438666666667,46.3822727272727,312.61250877193,2.68755555555556,17.7229547325103,1478.30769230769,1443.07692307692,443.615384615385,720.692307692308,648.923076923077,231.714285714286,917.307692307692,0.00123333333333333,0.24193
"Ketam, kepiting, rajungan",Crab,Portunus/Scylla,Halmahera Tengah,0.003,Inland; marine,Aquaculture; capture,Raw,portunidae,family,,,portunidae,decapoda,malacostraca,arthropoda,animalia,45.1796875,0.0497222222222222,0.116410256410256,8.06666666666667,0.157,33.1666666666667,8.2,1.25128205128205,0,2.29909090909091,122.831286549708,18.62,0.492257142857143,0,0.982314814814815,41.0957407407407,45.6866666666667,225.595263157895,291.438666666667,46.3822727272727,312.61250877193,2.68755555555556,17.7229547325103,1478.30769230769,1443.07692307692,443.615384615385,720.692307692308,648.923076923077,231.714285714286,917.307692307692,0.00123333333333333,0.24193
"Ketam, kepiting, rajungan",Crab,Portunus/Scylla,Kepulauan Sula,0.001,Inland; marine,Aquaculture; capture,Raw,portunidae,family,,,portunidae,decapoda,malacostraca,arthropoda,animalia,45.1796875,0.0497222222222222,0.116410256410256,8.06666666666667,0.157,33.1666666666667,8.2,1.25128205128205,0,2.29909090909091,122.831286549708,18.62,0.492257142857143,0,0.982314814814815,41.0957407407407,45.6866666666667,225.595263157895,291.438666666667,46.3822727272727,312.61250877193,2.68755555555556,17.7229547325103,1478.30769230769,1443.07692307692,443.615384615385,720.692307692308,648.923076923077,231.714285714286,917.307692307692,0.00123333333333333,0.24193
"Ketam, kepiting, rajungan",Crab,Portunus/Scylla,Halmahera Selatan,0.001,Inland; marine,Aquaculture; capture,Raw,portunidae,family,,,portunidae,decapoda,malacostraca,arthropoda,animalia,45.1796875,0.0497222222222222,0.116410256410256,8.06666666666667,0.157,33.1666666666667,8.2,1.25128205128205,0,2.29909090909091,122.831286549708,18.62,0.492257142857143,0,0.982314814814815,41.0957407407407,45.6866666666667,225.595263157895,291.438666666667,46.3822727272727,312.61250877193,2.68755555555556,17.7229547325103,1478.30769230769,1443.07692307692,443.615384615385,720.692307692308,648.923076923077,231.714285714286,917.307692307692,0.00123333333333333,0.24193
"Ketam, kepiting, rajungan",Crab,Portunus/Scylla,Halmahera Utara,0,Inland; marine,Aquaculture; capture,Raw,portunidae,family,,,portunidae,decapoda,malacostraca,arthropoda,animalia,45.1796875,0.0497222222222222,0.116410256410256,8.06666666666667,0.157,33.1666666666667,8.2,1.25128205128205,0,2.29909090909091,122.831286549708,18.62,0.492257142857143,0,0.982314814814815,41.0957407407407,45.6866666666667,225.595263157895,291.438666666667,46.3822727272727,312.61250877193,2.68755555555556,17.7229547325103,1478.30769230769,1443.07692307692,443.615384615385,720.692307692308,648.923076923077,231.714285714286,917.307692307692,0.00123333333333333,0.24193
"Ketam, kepiting, rajungan",Crab,Portunus/Scylla,Halmahera Timur,0.004,Inland; marine,Aquaculture; capture,Raw,portunidae,family,,,portunidae,decapoda,malacostraca,arthropoda,animalia,45.1796875,0.0497222222222222,0.116410256410256,8.06666666666667,0.157,33.1666666666667,8.2,1.25128205128205,0,2.29909090909091,122.831286549708,18.62,0.492257142857143,0,0.982314814814815,41.0957407407407,45.6866666666667,225.595263157895,291.438666666667,46.3822727272727,312.61250877193,2.68755555555556,17.7229547325103,1478.30769230769,1443.07692307692,443.615384615385,720.692307692308,648.923076923077,231.714285714286,917.307692307692,0.00123333333333333,0.24193
"Ketam, kepiting, rajungan",Crab,Portunus/Scylla,Pulau Morotai,0.007,Inland; marine,Aquaculture; capture,Raw,portunidae,family,,,portunidae,decapoda,malacostraca,arthropoda,animalia,45.1796875,0.0497222222222222,0.116410256410256,8.06666666666667,0.157,33.1666666666667,8.2,1.25128205128205,0,2.29909090909091,122.831286549708,18.62,0.492257142857143,0,0.982314814814815,41.0957407407407,45.6866666666667,225.595263157895,291.438666666667,46.3822727272727,312.61250877193,2.68755555555556,17.7229547325103,1478.30769230769,1443.07692307692,443.615384615385,720.692307692308,648.923076923077,231.714285714286,917.307692307692,0.00123333333333333,0.24193
"Ketam, kepiting, rajungan",Crab,Portunus/Scylla,Pulau Taliabu,0.001,Inland; marine,Aquaculture; capture,Raw,portunidae,family,,,portunidae,decapoda,malacostraca,arthropoda,animalia,45.1796875,0.0497222222222222,0.116410256410256,8.06666666666667,0.157,33.1666666666667,8.2,1.25128205128205,0,2.29909090909091,122.831286549708,18.62,0.492257142857143,0,0.982314814814815,41.0957407407407,45.6866666666667,225.595263157895,291.438666666667,46.3822727272727,312.61250877193,2.68755555555556,17.7229547325103,1478.30769230769,1443.07692307692,443.615384615385,720.692307692308,648.923076923077,231.714285714286,917.307692307692,0.00123333333333333,0.24193
"Ketam, kepiting, rajungan",Crab,Portunus/Scylla,Kota Ternate,0,Inland; marine,Aquaculture; capture,Raw,portunidae,family,,,portunidae,decapoda,malacostraca,arthropoda,animalia,45.1796875,0.0497222222222222,0.116410256410256,8.06666666666667,0.157,33.1666666666667,8.2,1.25128205128205,0,2.29909090909091,122.831286549708,18.62,0.492257142857143,0,0.982314814814815,41.0957407407407,45.6866666666667,225.595263157895,291.438666666667,46.3822727272727,312.61250877193,2.68755555555556,17.7229547325103,1478.30769230769,1443.07692307692,443.615384615385,720.692307692308,648.923076923077,231.714285714286,917.307692307692,0.00123333333333333,0.24193
"Ketam, kepiting, rajungan",Crab,Portunus/Scylla,Kota Tidore Kepulauan,0,Inland; marine,Aquaculture; capture,Raw,portunidae,family,,,portunidae,decapoda,malacostraca,arthropoda,animalia,45.1796875,0.0497222222222222,0.116410256410256,8.06666666666667,0.157,33.1666666666667,8.2,1.25128205128205,0,2.29909090909091,122.831286549708,18.62,0.492257142857143,0,0.982314814814815,41.0957407407407,45.6866666666667,225.595263157895,291.438666666667,46.3822727272727,312.61250877193,2.68755555555556,17.7229547325103,1478.30769230769,1443.07692307692,443.615384615385,720.692307692308,648.923076923077,231.714285714286,917.307692307692,0.00123333333333333,0.24193
"Kerang, siput, bekicot, remis",Shellfish,Bivalvia/Gastropoda,Halmahera Barat,0.001,Inland; marine,Aquaculture; capture,Raw,bivalvia,subclass,,,,,bivalvia,mollusca,animalia,18.0566037735849,0.0623611111111111,0.180727272727273,4.06086956521739,0.0948888888888889,23.4324324324324,10.6533333333333,3.03013698630137,0.167441860465116,0.91,100.171039849624,74.7845098039216,0.267041785714286,101.793714285714,3.98238029126214,65.8770358695652,137.66075,169.550398214286,215.168458035714,54.3269848484848,359.395075892857,1.92233215909091,11.0642625698324,633.464285714286,668.435413793103,309.949433333333,394.964285714286,438.755,149.428571428571,419.535806451613,0.00700194444444444,0.2174432
"Kerang, siput, bekicot, remis",Shellfish,Bivalvia/Gastropoda,Halmahera Tengah,0.002,Inland; marine,Aquaculture; capture,Raw,bivalvia,subclass,,,,,bivalvia,mollusca,animalia,18.0566037735849,0.0623611111111111,0.180727272727273,4.06086956521739,0.0948888888888889,23.4324324324324,10.6533333333333,3.03013698630137,0.167441860465116,0.91,100.171039849624,74.7845098039216,0.267041785714286,101.793714285714,3.98238029126214,65.8770358695652,137.66075,169.550398214286,215.168458035714,54.3269848484848,359.395075892857,1.92233215909091,11.0642625698324,633.464285714286,668.435413793103,309.949433333333,394.964285714286,438.755,149.428571428571,419.535806451613,0.00700194444444444,0.2174432
"Kerang, siput, bekicot, remis",Shellfish,Bivalvia/Gastropoda,Kepulauan Sula,0,Inland; marine,Aquaculture; capture,Raw,bivalvia,subclass,,,,,bivalvia,mollusca,animalia,18.0566037735849,0.0623611111111111,0.180727272727273,4.06086956521739,0.0948888888888889,23.4324324324324,10.6533333333333,3.03013698630137,0.167441860465116,0.91,100.171039849624,74.7845098039216,0.267041785714286,101.793714285714,3.98238029126214,65.8770358695652,137.66075,169.550398214286,215.168458035714,54.3269848484848,359.395075892857,1.92233215909091,11.0642625698324,633.464285714286,668.435413793103,309.949433333333,394.964285714286,438.755,149.428571428571,419.535806451613,0.00700194444444444,0.2174432
"Kerang, siput, bekicot, remis",Shellfish,Bivalvia/Gastropoda,Halmahera Selatan,0.001,Inland; marine,Aquaculture; capture,Raw,bivalvia,subclass,,,,,bivalvia,mollusca,animalia,18.0566037735849,0.0623611111111111,0.180727272727273,4.06086956521739,0.0948888888888889,23.4324324324324,10.6533333333333,3.03013698630137,0.167441860465116,0.91,100.171039849624,74.7845098039216,0.267041785714286,101.793714285714,3.98238029126214,65.8770358695652,137.66075,169.550398214286,215.168458035714,54.3269848484848,359.395075892857,1.92233215909091,11.0642625698324,633.464285714286,668.435413793103,309.949433333333,394.964285714286,438.755,149.428571428571,419.535806451613,0.00700194444444444,0.2174432
"Kerang, siput, bekicot, remis",Shellfish,Bivalvia/Gastropoda,Halmahera Utara,0,Inland; marine,Aquaculture; capture,Raw,bivalvia,subclass,,,,,bivalvia,mollusca,animalia,18.0566037735849,0.0623611111111111,0.180727272727273,4.06086956521739,0.0948888888888889,23.4324324324324,10.6533333333333,3.03013698630137,0.167441860465116,0.91,100.171039849624,74.7845098039216,0.267041785714286,101.793714285714,3.98238029126214,65.8770358695652,137.66075,169.550398214286,215.168458035714,54.3269848484848,359.395075892857,1.92233215909091,11.0642625698324,633.464285714286,668.435413793103,309.949433333333,394.964285714286,438.755,149.428571428571,419.535806451613,0.00700194444444444,0.2174432
"Kerang, siput, bekicot, remis",Shellfish,Bivalvia/Gastropoda,Halmahera Timur,0.001,Inland; marine,Aquaculture; capture,Raw,bivalvia,subclass,,,,,bivalvia,mollusca,animalia,18.0566037735849,0.0623611111111111,0.180727272727273,4.06086956521739,0.0948888888888889,23.4324324324324,10.6533333333333,3.03013698630137,0.167441860465116,0.91,100.171039849624,74.7845098039216,0.267041785714286,101.793714285714,3.98238029126214,65.8770358695652,137.66075,169.550398214286,215.168458035714,54.3269848484848,359.395075892857,1.92233215909091,11.0642625698324,633.464285714286,668.435413793103,309.949433333333,394.964285714286,438.755,149.428571428571,419.535806451613,0.00700194444444444,0.2174432
"Kerang, siput, bekicot, remis",Shellfish,Bivalvia/Gastropoda,Pulau Morotai,0,Inland; marine,Aquaculture; capture,Raw,bivalvia,subclass,,,,,bivalvia,mollusca,animalia,18.0566037735849,0.0623611111111111,0.180727272727273,4.06086956521739,0.0948888888888889,23.4324324324324,10.6533333333333,3.03013698630137,0.167441860465116,0.91,100.171039849624,74.7845098039216,0.267041785714286,101.793714285714,3.98238029126214,65.8770358695652,137.66075,169.550398214286,215.168458035714,54.3269848484848,359.395075892857,1.92233215909091,11.0642625698324,633.464285714286,668.435413793103,309.949433333333,394.964285714286,438.755,149.428571428571,419.535806451613,0.00700194444444444,0.2174432
"Kerang, siput, bekicot, remis",Shellfish,Bivalvia/Gastropoda,Pulau Taliabu,0,Inland; marine,Aquaculture; capture,Raw,bivalvia,subclass,,,,,bivalvia,mollusca,animalia,18.0566037735849,0.0623611111111111,0.180727272727273,4.06086956521739,0.0948888888888889,23.4324324324324,10.6533333333333,3.03013698630137,0.167441860465116,0.91,100.171039849624,74.7845098039216,0.267041785714286,101.793714285714,3.98238029126214,65.8770358695652,137.66075,169.550398214286,215.168458035714,54.3269848484848,359.395075892857,1.92233215909091,11.0642625698324,633.464285714286,668.435413793103,309.949433333333,394.964285714286,438.755,149.428571428571,419.535806451613,0.00700194444444444,0.2174432
"Kerang, siput, bekicot, remis",Shellfish,Bivalvia/Gastropoda,Kota Ternate,0,Inland; marine,Aquaculture; capture,Raw,bivalvia,subclass,,,,,bivalvia,mollusca,animalia,18.0566037735849,0.0623611111111111,0.180727272727273,4.06086956521739,0.0948888888888889,23.4324324324324,10.6533333333333,3.03013698630137,0.167441860465116,0.91,100.171039849624,74.7845098039216,0.267041785714286,101.793714285714,3.98238029126214,65.8770358695652,137.66075,169.550398214286,215.168458035714,54.3269848484848,359.395075892857,1.92233215909091,11.0642625698324,633.464285714286,668.435413793103,309.949433333333,394.964285714286,438.755,149.428571428571,419.535806451613,0.00700194444444444,0.2174432
"Kerang, siput, bekicot, remis",Shellfish,Bivalvia/Gastropoda,Kota Tidore Kepulauan,0,Inland; marine,Aquaculture; capture,Raw,bivalvia,subclass,,,,,bivalvia,mollusca,animalia,18.0566037735849,0.0623611111111111,0.180727272727273,4.06086956521739,0.0948888888888889,23.4324324324324,10.6533333333333,3.03013698630137,0.167441860465116,0.91,100.171039849624,74.7845098039216,0.267041785714286,101.793714285714,3.98238029126214,65.8770358695652,137.66075,169.550398214286,215.168458035714,54.3269848484848,359.395075892857,1.92233215909091,11.0642625698324,633.464285714286,668.435413793103,309.949433333333,394.964285714286,438.755,149.428571428571,419.535806451613,0.00700194444444444,0.2174432
Udang dan hewan air lainnya yang segar lainnya,Shrimp,Penaeus spp.,Halmahera Barat,0.002,Inland; marine,Aquaculture; capture,Raw,arthropoda,,,,,,,arthropoda,animalia,11.2093949044586,0.0462762762762763,0.087840108401084,7.05650602409639,0.11875,19.7027027027027,3.34796116504854,1.18888888888889,0.0243382352941177,1.83322222222222,79.2605905864198,25.0660377358491,0.523116134453781,50.6137837837838,1.57507050651769,45.7184011375661,102.1425,229.027119685535,285.865754605263,39.6768034188034,268.250938918322,2.41441401606426,18.5084298811771,1389.74759985294,1474.68663962963,452.844154140741,735.184426291262,682.199587138889,277.677777777778,823.533728574074,0.00293470588235294,0.176895729166667
Udang dan hewan air lainnya yang segar lainnya,Shrimp,Penaeus spp.,Halmahera Tengah,0,Inland; marine,Aquaculture; capture,Raw,arthropoda,,,,,,,arthropoda,animalia,11.2093949044586,0.0462762762762763,0.087840108401084,7.05650602409639,0.11875,19.7027027027027,3.34796116504854,1.18888888888889,0.0243382352941177,1.83322222222222,79.2605905864198,25.0660377358491,0.523116134453781,50.6137837837838,1.57507050651769,45.7184011375661,102.1425,229.027119685535,285.865754605263,39.6768034188034,268.250938918322,2.41441401606426,18.5084298811771,1389.74759985294,1474.68663962963,452.844154140741,735.184426291262,682.199587138889,277.677777777778,823.533728574074,0.00293470588235294,0.176895729166667
Udang dan hewan air lainnya yang segar lainnya,Shrimp,Penaeus spp.,Kepulauan Sula,0,Inland; marine,Aquaculture; capture,Raw,arthropoda,,,,,,,arthropoda,animalia,11.2093949044586,0.0462762762762763,0.087840108401084,7.05650602409639,0.11875,19.7027027027027,3.34796116504854,1.18888888888889,0.0243382352941177,1.83322222222222,79.2605905864198,25.0660377358491,0.523116134453781,50.6137837837838,1.57507050651769,45.7184011375661,102.1425,229.027119685535,285.865754605263,39.6768034188034,268.250938918322,2.41441401606426,18.5084298811771,1389.74759985294,1474.68663962963,452.844154140741,735.184426291262,682.199587138889,277.677777777778,823.533728574074,0.00293470588235294,0.176895729166667
Udang dan hewan air lainnya yang segar lainnya,Shrimp,Penaeus spp.,Halmahera Selatan,0,Inland; marine,Aquaculture; capture,Raw,arthropoda,,,,,,,arthropoda,animalia,11.2093949044586,0.0462762762762763,0.087840108401084,7.05650602409639,0.11875,19.7027027027027,3.34796116504854,1.18888888888889,0.0243382352941177,1.83322222222222,79.2605905864198,25.0660377358491,0.523116134453781,50.6137837837838,1.57507050651769,45.7184011375661,102.1425,229.027119685535,285.865754605263,39.6768034188034,268.250938918322,2.41441401606426,18.5084298811771,1389.74759985294,1474.68663962963,452.844154140741,735.184426291262,682.199587138889,277.677777777778,823.533728574074,0.00293470588235294,0.176895729166667
Udang dan hewan air lainnya yang segar lainnya,Shrimp,Penaeus spp.,Halmahera Utara,0,Inland; marine,Aquaculture; capture,Raw,arthropoda,,,,,,,arthropoda,animalia,11.2093949044586,0.0462762762762763,0.087840108401084,7.05650602409639,0.11875,19.7027027027027,3.34796116504854,1.18888888888889,0.0243382352941177,1.83322222222222,79.2605905864198,25.0660377358491,0.523116134453781,50.6137837837838,1.57507050651769,45.7184011375661,102.1425,229.027119685535,285.865754605263,39.6768034188034,268.250938918322,2.41441401606426,18.5084298811771,1389.74759985294,1474.68663962963,452.844154140741,735.184426291262,682.199587138889,277.677777777778,823.533728574074,0.00293470588235294,0.176895729166667
Udang dan hewan air lainnya yang segar lainnya,Shrimp,Penaeus spp.,Halmahera Timur,0.001,Inland; marine,Aquaculture; capture,Raw,arthropoda,,,,,,,arthropoda,animalia,11.2093949044586,0.0462762762762763,0.087840108401084,7.05650602409639,0.11875,19.7027027027027,3.34796116504854,1.18888888888889,0.0243382352941177,1.83322222222222,79.2605905864198,25.0660377358491,0.523116134453781,50.6137837837838,1.57507050651769,45.7184011375661,102.1425,229.027119685535,285.865754605263,39.6768034188034,268.250938918322,2.41441401606426,18.5084298811771,1389.74759985294,1474.68663962963,452.844154140741,735.184426291262,682.199587138889,277.677777777778,823.533728574074,0.00293470588235294,0.176895729166667
Udang dan hewan air lainnya yang segar lainnya,Shrimp,Penaeus spp.,Pulau Morotai,0,Inland; marine,Aquaculture; capture,Raw,arthropoda,,,,,,,arthropoda,animalia,11.2093949044586,0.0462762762762763,0.087840108401084,7.05650602409639,0.11875,19.7027027027027,3.34796116504854,1.18888888888889,0.0243382352941177,1.83322222222222,79.2605905864198,25.0660377358491,0.523116134453781,50.6137837837838,1.57507050651769,45.7184011375661,102.1425,229.027119685535,285.865754605263,39.6768034188034,268.250938918322,2.41441401606426,18.5084298811771,1389.74759985294,1474.68663962963,452.844154140741,735.184426291262,682.199587138889,277.677777777778,823.533728574074,0.00293470588235294,0.176895729166667
Udang dan hewan air lainnya yang segar lainnya,Shrimp,Penaeus spp.,Pulau Taliabu,0,Inland; marine,Aquaculture; capture,Raw,arthropoda,,,,,,,arthropoda,animalia,11.2093949044586,0.0462762762762763,0.087840108401084,7.05650602409639,0.11875,19.7027027027027,3.34796116504854,1.18888888888889,0.0243382352941177,1.83322222222222,79.2605905864198,25.0660377358491,0.523116134453781,50.6137837837838,1.57507050651769,45.7184011375661,102.1425,229.027119685535,285.865754605263,39.6768034188034,268.250938918322,2.41441401606426,18.5084298811771,1389.74759985294,1474.68663962963,452.844154140741,735.184426291262,682.199587138889,277.677777777778,823.533728574074,0.00293470588235294,0.176895729166667
Udang dan hewan air lainnya yang segar lainnya,Shrimp,Penaeus spp.,Kota Ternate,0,Inland; marine,Aquaculture; capture,Raw,arthropoda,,,,,,,arthropoda,animalia,11.2093949044586,0.0462762762762763,0.087840108401084,7.05650602409639,0.11875,19.7027027027027,3.34796116504854,1.18888888888889,0.0243382352941177,1.83322222222222,79.2605905864198,25.0660377358491,0.523116134453781,50.6137837837838,1.57507050651769,45.7184011375661,102.1425,229.027119685535,285.865754605263,39.6768034188034,268.250938918322,2.41441401606426,18.5084298811771,1389.74759985294,1474.68663962963,452.844154140741,735.184426291262,682.199587138889,277.677777777778,823.533728574074,0.00293470588235294,0.176895729166667
Udang dan hewan air lainnya yang segar lainnya,Shrimp,Penaeus spp.,Kota Tidore Kepulauan,0,Inland; marine,Aquaculture; capture,Raw,arthropoda,,,,,,,arthropoda,animalia,11.2093949044586,0.0462762762762763,0.087840108401084,7.05650602409639,0.11875,19.7027027027027,3.34796116504854,1.18888888888889,0.0243382352941177,1.83322222222222,79.2605905864198,25.0660377358491,0.523116134453781,50.6137837837838,1.57507050651769,45.7184011375661,102.1425,229.027119685535,285.865754605263,39.6768034188034,268.250938918322,2.41441401606426,18.5084298811771,1389.74759985294,1474.68663962963,452.844154140741,735.184426291262,682.199587138889,277.677777777778,823.533728574074,0.00293470588235294,0.176895729166667
Kembung diawetkan/peda,Indian mackerel,Rastrelliger,Halmahera Barat,0.002,Marine,Capture,Dried; salted,rastrelliger,genus,,rastrelliger,scombridae,scombriformes,actinopterygii,chordata,animalia,18.2156862745098,0.11918,0.176583333333333,14.4233333333333,0.634888888888889,8.59090909090909,5.69344,0.851333333333333,6.245,0.643391666666667,33.42,34.4285714285714,0.315698181818182,21.5521739130435,2.172634,36.5047512195122,63.14625,86.91,10.22,107.425,70.005,2.23716333333333,19.3580148428571,1550.86849,1792.1147,620.347395,809.897987,921.560518,251.625,1051.1442,0.0760736363636364,0.666836814814815
Kembung diawetkan/peda,Indian mackerel,Rastrelliger,Halmahera Tengah,0.003,Marine,Capture,Dried; salted,rastrelliger,genus,,rastrelliger,scombridae,scombriformes,actinopterygii,chordata,animalia,18.2156862745098,0.11918,0.176583333333333,14.4233333333333,0.634888888888889,8.59090909090909,5.69344,0.851333333333333,6.245,0.643391666666667,33.42,34.4285714285714,0.315698181818182,21.5521739130435,2.172634,36.5047512195122,63.14625,86.91,10.22,107.425,70.005,2.23716333333333,19.3580148428571,1550.86849,1792.1147,620.347395,809.897987,921.560518,251.625,1051.1442,0.0760736363636364,0.666836814814815
Kembung diawetkan/peda,Indian mackerel,Rastrelliger,Kepulauan Sula,0,Marine,Capture,Dried; salted,rastrelliger,genus,,rastrelliger,scombridae,scombriformes,actinopterygii,chordata,animalia,18.2156862745098,0.11918,0.176583333333333,14.4233333333333,0.634888888888889,8.59090909090909,5.69344,0.851333333333333,6.245,0.643391666666667,33.42,34.4285714285714,0.315698181818182,21.5521739130435,2.172634,36.5047512195122,63.14625,86.91,10.22,107.425,70.005,2.23716333333333,19.3580148428571,1550.86849,1792.1147,620.347395,809.897987,921.560518,251.625,1051.1442,0.0760736363636364,0.666836814814815
Kembung diawetkan/peda,Indian mackerel,Rastrelliger,Halmahera Selatan,0.008,Marine,Capture,Dried; salted,rastrelliger,genus,,rastrelliger,scombridae,scombriformes,actinopterygii,chordata,animalia,18.2156862745098,0.11918,0.176583333333333,14.4233333333333,0.634888888888889,8.59090909090909,5.69344,0.851333333333333,6.245,0.643391666666667,33.42,34.4285714285714,0.315698181818182,21.5521739130435,2.172634,36.5047512195122,63.14625,86.91,10.22,107.425,70.005,2.23716333333333,19.3580148428571,1550.86849,1792.1147,620.347395,809.897987,921.560518,251.625,1051.1442,0.0760736363636364,0.666836814814815
Kembung diawetkan/peda,Indian mackerel,Rastrelliger,Halmahera Utara,0,Marine,Capture,Dried; salted,rastrelliger,genus,,rastrelliger,scombridae,scombriformes,actinopterygii,chordata,animalia,18.2156862745098,0.11918,0.176583333333333,14.4233333333333,0.634888888888889,8.59090909090909,5.69344,0.851333333333333,6.245,0.643391666666667,33.42,34.4285714285714,0.315698181818182,21.5521739130435,2.172634,36.5047512195122,63.14625,86.91,10.22,107.425,70.005,2.23716333333333,19.3580148428571,1550.86849,1792.1147,620.347395,809.897987,921.560518,251.625,1051.1442,0.0760736363636364,0.666836814814815
Kembung diawetkan/peda,Indian mackerel,Rastrelliger,Halmahera Timur,0.002,Marine,Capture,Dried; salted,rastrelliger,genus,,rastrelliger,scombridae,scombriformes,actinopterygii,chordata,animalia,18.2156862745098,0.11918,0.176583333333333,14.4233333333333,0.634888888888889,8.59090909090909,5.69344,0.851333333333333,6.245,0.643391666666667,33.42,34.4285714285714,0.315698181818182,21.5521739130435,2.172634,36.5047512195122,63.14625,86.91,10.22,107.425,70.005,2.23716333333333,19.3580148428571,1550.86849,1792.1147,620.347395,809.897987,921.560518,251.625,1051.1442,0.0760736363636364,0.666836814814815
Kembung diawetkan/peda,Indian mackerel,Rastrelliger,Pulau Morotai,0.001,Marine,Capture,Dried; salted,rastrelliger,genus,,rastrelliger,scombridae,scombriformes,actinopterygii,chordata,animalia,18.2156862745098,0.11918,0.176583333333333,14.4233333333333,0.634888888888889,8.59090909090909,5.69344,0.851333333333333,6.245,0.643391666666667,33.42,34.4285714285714,0.315698181818182,21.5521739130435,2.172634,36.5047512195122,63.14625,86.91,10.22,107.425,70.005,2.23716333333333,19.3580148428571,1550.86849,1792.1147,620.347395,809.897987,921.560518,251.625,1051.1442,0.0760736363636364,0.666836814814815
Kembung diawetkan/peda,Indian mackerel,Rastrelliger,Pulau Taliabu,0,Marine,Capture,Dried; salted,rastrelliger,genus,,rastrelliger,scombridae,scombriformes,actinopterygii,chordata,animalia,18.2156862745098,0.11918,0.176583333333333,14.4233333333333,0.634888888888889,8.59090909090909,5.69344,0.851333333333333,6.245,0.643391666666667,33.42,34.4285714285714,0.315698181818182,21.5521739130435,2.172634,36.5047512195122,63.14625,86.91,10.22,107.425,70.005,2.23716333333333,19.3580148428571,1550.86849,1792.1147,620.347395,809.897987,921.560518,251.625,1051.1442,0.0760736363636364,0.666836814814815
Kembung diawetkan/peda,Indian mackerel,Rastrelliger,Kota Ternate,0,Marine,Capture,Dried; salted,rastrelliger,genus,,rastrelliger,scombridae,scombriformes,actinopterygii,chordata,animalia,18.2156862745098,0.11918,0.176583333333333,14.4233333333333,0.634888888888889,8.59090909090909,5.69344,0.851333333333333,6.245,0.643391666666667,33.42,34.4285714285714,0.315698181818182,21.5521739130435,2.172634,36.5047512195122,63.14625,86.91,10.22,107.425,70.005,2.23716333333333,19.3580148428571,1550.86849,1792.1147,620.347395,809.897987,921.560518,251.625,1051.1442,0.0760736363636364,0.666836814814815
